SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
C[C@@H]1NC(=O)CC[C@H]1NC(=O)C(=O)N1CCN(C2CC2)C(=O)C1,ZINC000517056580,Filter41_12_dicarbonyl > 0,322.3650000000001,-1.3970999999999967,2,4,98.82,2
C[C@H]1NC(=O)CC[C@@H]1NC(=O)C(=O)N1CCN(C2CC2)C(=O)C1,ZINC000517056581,Filter41_12_dicarbonyl > 0,322.3650000000001,-1.3970999999999967,2,4,98.82,2
C[C@H]1NC(=O)CC[C@H]1NC(=O)C(=O)N1CCN(C2CC2)C(=O)C1,ZINC000517056582,Filter41_12_dicarbonyl > 0,322.3650000000001,-1.3970999999999967,2,4,98.82,2
C[C@@H]1NC(=O)CC[C@@H]1NC(=O)C(=O)N1CCN(C2CC2)C(=O)C1,ZINC000517056583,Filter41_12_dicarbonyl > 0,322.3650000000001,-1.3970999999999967,2,4,98.82,2
COCC[C@@]1(NC(=O)CN2C(=O)C(=O)N(C)C2=O)CCOC1,ZINC000517066376,Filter41_12_dicarbonyl > 0,313.3100000000001,-1.2811999999999988,1,6,105.25000000000001,6
COCC[C@]1(NC(=O)CN2C(=O)C(=O)N(C)C2=O)CCOC1,ZINC000517066377,Filter41_12_dicarbonyl > 0,313.3100000000001,-1.2811999999999988,1,6,105.25000000000001,6
CCOC(=O)[C@H]1CCCN1S(=O)(=O)N[C@H](C(=O)O)[C@H](C)O,ZINC000517090772,OK,324.3550000000001,-1.3176999999999974,3,6,133.24,7
CN(C)C(=O)CCCNC(=O)CN(C)S(=O)(=O)N(C)C,ZINC000517155358,OK,308.40400000000005,-1.2907999999999968,1,4,90.02999999999999,8
CN1CCO[C@H](CNC(=O)N[C@@H]2CCN(S(C)(=O)=O)C2)C1,ZINC000517155599,OK,320.41500000000013,-1.3498999999999968,2,5,90.97999999999999,4
CN1CCO[C@@H](CNC(=O)N[C@@H]2CCN(S(C)(=O)=O)C2)C1,ZINC000517155600,OK,320.41500000000013,-1.3498999999999968,2,5,90.97999999999999,4
CN1CCO[C@@H](CNC(=O)N[C@H]2CCN(S(C)(=O)=O)C2)C1,ZINC000517155601,OK,320.41500000000013,-1.3498999999999968,2,5,90.97999999999999,4
CN1CCO[C@H](CNC(=O)N[C@H]2CCN(S(C)(=O)=O)C2)C1,ZINC000517155602,OK,320.41500000000013,-1.3498999999999968,2,5,90.97999999999999,4
COCCN1CCN(C(=O)CN(C)S(=O)(=O)N(C)C)CC1,ZINC000517155606,OK,322.4310000000001,-1.4847999999999957,0,5,73.39999999999999,7
COc1cncc(NC(=O)C(=O)N2C[C@@H](C)[C@H](C(N)=O)C2)n1,ZINC000517157387,Filter41_12_dicarbonyl > 0,307.31000000000006,-0.9964999999999986,2,6,127.50999999999998,3
CCN(C)C(=O)CNC(=O)c1nc(N)nc(N2CCOCC2)n1,ZINC000517157393,OK,323.35700000000014,-1.5014999999999976,2,8,126.57000000000001,5
CN(C)S(=O)(=O)NCCNC(=O)[C@H]1CCc2cncn2C1,ZINC000517165519,OK,315.399,-1.0422999999999982,2,5,96.33000000000001,6
CN(C)S(=O)(=O)NCCNC(=O)[C@@H]1CCc2cncn2C1,ZINC000517165520,OK,315.399,-1.0422999999999982,2,5,96.33000000000001,6
CCc1nc(CCNC(=O)Cn2ccc(=O)n(C)c2=O)no1,ZINC000517169637,Filter82_pyridinium > 0,307.31000000000006,-1.1486999999999987,1,8,112.02000000000001,6
O=C(N[C@H]1CCN(C2CC2)C1)C(=O)N1CCn2ncnc2C1,ZINC000517191384,Filter41_12_dicarbonyl > 0,304.35400000000004,-1.0267999999999988,1,6,83.36,2
O=C(N[C@@H]1CCN(C2CC2)C1)C(=O)N1CCn2ncnc2C1,ZINC000517191385,Filter41_12_dicarbonyl > 0,304.35400000000004,-1.0267999999999988,1,6,83.36,2
COCn1nccc1S(=O)(=O)NCCN1C(=O)CCC1=O,ZINC000517210442,OK,316.3390000000001,-1.0856999999999992,1,7,110.6,7
C[C@H]1[C@@H](N)CCN1C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,ZINC000517230697,Filter82_pyridinium > 0,320.35300000000007,-1.6181999999999972,1,8,108.15,2
CC(C)(N)C(=O)N1CCN(S(=O)(=O)c2cc[nH]n2)CC1,ZINC000517234427,OK,301.37200000000007,-1.0200999999999982,2,5,112.39,3
COc1nccc(CNC(=O)CN(C)S(=O)(=O)N(C)C)n1,ZINC000517241106,OK,317.37100000000004,-1.1603999999999972,1,6,104.72999999999999,7
CNS(=O)(=O)NCC(=O)NC[C@H](CO)Cc1ccco1,ZINC000517243102,OK,305.356,-1.3993999999999975,4,5,120.67000000000002,9
CNS(=O)(=O)NCC(=O)NC[C@@H](CO)Cc1ccco1,ZINC000517243103,OK,305.356,-1.3993999999999975,4,5,120.67000000000002,9
C[C@@H](O)CN(C(=O)C(=O)NCCN1CCCC1=O)[C@H](C)CO,ZINC000517243740,Filter41_12_dicarbonyl > 0,315.37,-1.6847999999999972,3,5,110.17999999999999,7
C[C@H](CO)N(C[C@H](C)O)C(=O)C(=O)NCCN1CCCC1=O,ZINC000517243741,Filter41_12_dicarbonyl > 0,315.3700000000001,-1.6847999999999963,3,5,110.18,7
C[C@H](O)CN(C(=O)C(=O)NCCN1CCCC1=O)[C@@H](C)CO,ZINC000517243742,Filter41_12_dicarbonyl > 0,315.37,-1.6847999999999972,3,5,110.17999999999999,7
C[C@@H](O)CN(C(=O)C(=O)NCCN1CCCC1=O)[C@@H](C)CO,ZINC000517243743,Filter41_12_dicarbonyl > 0,315.37,-1.6847999999999972,3,5,110.17999999999999,7
CC(CO)(CO)CNC(=O)c1cc(N2CCNC(=O)C2)ccn1,ZINC000517264797,OK,322.36500000000007,-1.2614999999999983,4,6,114.79,6
O=C(O)CNC(=O)CNS(=O)(=O)CCOC(F)(F)F,ZINC000517268237,OK,308.2339999999999,-1.3569999999999993,3,5,121.8,8
O=C(NCCOCC1CCC1)C(=O)NCCN1CCNCC1,ZINC000517340456,Filter41_12_dicarbonyl > 0,312.41400000000004,-1.0592999999999964,3,5,82.69999999999999,8
C[C@@H]1C(=O)NCCN1C(=O)NCCNC(=O)c1cnccn1,ZINC000517341433,OK,306.326,-1.2636999999999976,3,5,116.32,4
C[C@H]1C(=O)NCCN1C(=O)NCCNC(=O)c1cnccn1,ZINC000517341435,OK,306.326,-1.2636999999999976,3,5,116.32,4
CN(C)CCN(CCN(C)C)C(=O)C(=O)N[C@H]1CCCNC1,ZINC000517342775,Filter41_12_dicarbonyl > 0,313.44600000000014,-1.1935999999999949,2,5,67.92,7
COC[C@](C)(O)C(=O)NCC(C)CNC(=O)[C@@](C)(O)COC,ZINC000517346978,OK,320.386,-1.3502999999999967,4,6,117.12,10
COC[C@@](C)(O)C(=O)NCC(C)CNC(=O)[C@](C)(O)COC,ZINC000517346979,OK,320.386,-1.3502999999999967,4,6,117.12,10
COC[C@@](C)(O)C(=O)NC[C@H](C)CNC(=O)[C@@](C)(O)COC,ZINC000517346980,OK,320.386,-1.3502999999999967,4,6,117.12,10
CO[C@@H]1COC[C@H]1NC(=O)Nc1ccn(CC(=O)N(C)C)n1,ZINC000517363017,OK,311.34200000000004,-0.49339999999999895,2,6,97.72,5
CO[C@@H]1COC[C@H]1NC(=O)NC[C@](C)(O)CN1CCOCC1,ZINC000517363994,OK,317.3860000000002,-1.2173999999999958,3,6,92.29,6
CO[C@@H]1COC[C@H]1NC(=O)NC[C@@](C)(O)CN1CCOCC1,ZINC000517363995,OK,317.3860000000002,-1.2173999999999958,3,6,92.29,6
CN(C)C(=O)[C@@H]1C[C@@H]1C(=O)NCCN1CCCS1(=O)=O,ZINC000517376107,OK,303.38399999999996,-1.1375999999999982,1,4,86.78999999999999,5
COCCCS(=O)(=O)NCC(=O)N(C)CCNC(C)=O,ZINC000517378929,OK,309.38800000000003,-1.4631999999999958,2,5,104.81,10
CN(C)CCCN1C(=O)C[C@@H](NC[C@@H]2CN(C)CCO2)C1=O,ZINC000517388078,OK,312.4140000000001,-1.0141999999999947,1,6,65.12,7
CN(C)CCCN1C(=O)C[C@H](NC[C@@H]2CN(C)CCO2)C1=O,ZINC000517388079,OK,312.4140000000001,-1.0141999999999947,1,6,65.12,7
CN(C)CCCN1C(=O)C[C@@H](NC[C@H]2CN(C)CCO2)C1=O,ZINC000517388080,OK,312.4140000000001,-1.0141999999999947,1,6,65.12,7
CN(C)CCCN1C(=O)C[C@H](NC[C@H]2CN(C)CCO2)C1=O,ZINC000517388081,OK,312.4140000000001,-1.0141999999999947,1,6,65.12,7
CCN1CCN(CC(=O)NC(C)(C)C(=O)N(C)C)C(=O)C1=O,ZINC000517455096,Filter41_12_dicarbonyl > 0,312.37000000000006,-1.339899999999996,1,4,90.03,5
Cn1cc(S(=O)(=O)NCC(=O)N[C@@H]2CC(=O)N(C)C2)cn1,ZINC000517480332,OK,315.3550000000001,-1.9546999999999974,2,6,113.4,5
Cn1cc(S(=O)(=O)NCC(=O)N[C@H]2CC(=O)N(C)C2)cn1,ZINC000517480333,OK,315.3550000000001,-1.9546999999999974,2,6,113.4,5
CN(C)CC(=O)N1CCN(C(=O)CCn2cnccc2=O)CC1,ZINC000517481416,Filter82_pyridinium > 0,321.3810000000001,-1.1341999999999963,0,6,78.75,5
Cc1c[nH]cc(C(=O)NCCNS(=O)(=O)N(C)C)c1=O,ZINC000517521044,OK,302.35600000000005,-1.1908799999999986,3,4,111.37,6
Cn1c(C(=O)N2CCN(C)CC2)cc2c1n(C)c(=O)n(C)c2=O,ZINC000517560363,Filter82_pyridinium > 0,319.36500000000007,-1.036699999999998,0,7,72.48,1
O=C(CCNC(=O)[C@H]1CCCN1)NCCCN1CCNCC1,ZINC000517563073,OK,311.43000000000006,-1.3437999999999963,4,5,85.5,8
O=C(CCNC(=O)[C@@H]1CCCN1)NCCCN1CCNCC1,ZINC000517563074,OK,311.43000000000006,-1.3437999999999963,4,5,85.5,8
CCN(CC)S(=O)(=O)CC(=O)NC[C@H]1CNCCN1C,ZINC000517564463,OK,306.4320000000001,-1.3221999999999956,2,5,81.75,7
CCN(CC)S(=O)(=O)CC(=O)NC[C@@H]1CNCCN1C,ZINC000517564470,OK,306.4320000000001,-1.3221999999999956,2,5,81.75,7
CO[C@@H]1COC[C@H]1NC(=O)CN1C(=O)[C@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O,ZINC000517569515,Filter78_bicyclic_Imide > 0,324.333,-1.321199999999997,1,6,94.17000000000002,4
CO[C@@H]1COC[C@H]1NC(=O)CN1C(=O)[C@@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O,ZINC000517569528,Filter78_bicyclic_Imide > 0,324.333,-1.321199999999997,1,6,94.17000000000002,4
CO[C@@H]1COC[C@H]1NC(=O)CN1C(=O)[C@H]2[C@H]3CC[C@@H](O3)[C@@H]2C1=O,ZINC000517569530,Filter78_bicyclic_Imide > 0,324.333,-1.321199999999997,1,6,94.17000000000002,4
COC(=O)CC[C@@H](N)C(=O)N1CCNC(=O)[C@@H]1CC(=O)OC,ZINC000517569775,OK,315.3260000000001,-1.842999999999996,2,7,128.02999999999997,6
COC(=O)CC[C@H](N)C(=O)N1CCNC(=O)[C@H]1CC(=O)OC,ZINC000517569781,OK,315.3260000000001,-1.842999999999996,2,7,128.02999999999997,6
COC(=O)CC[C@H](N)C(=O)N1CCNC(=O)[C@@H]1CC(=O)OC,ZINC000517569782,OK,315.3260000000001,-1.842999999999996,2,7,128.02999999999997,6
COC(=O)CC[C@@H](N)C(=O)N1CCNC(=O)[C@H]1CC(=O)OC,ZINC000517569783,OK,315.3260000000001,-1.842999999999996,2,7,128.02999999999997,6
CN1CCN(C(=O)C(=O)N2CCO[C@@]3(CCOC3)C2)CC1=O,ZINC000517575853,Filter41_12_dicarbonyl > 0,311.338,-1.6950999999999954,0,5,79.39000000000001,0
CN1CCN(C(=O)C(=O)N2CCO[C@]3(CCOC3)C2)CC1=O,ZINC000517575860,Filter41_12_dicarbonyl > 0,311.338,-1.6950999999999954,0,5,79.39000000000001,0
CNS(=O)(=O)N1CCN(C(=O)[C@]2(C)CCC(=O)NC2)CC1,ZINC000517576958,OK,318.39900000000006,-1.4888999999999968,2,4,98.82,3
CNS(=O)(=O)N1CCN(C(=O)[C@@]2(C)CCC(=O)NC2)CC1,ZINC000517576959,OK,318.39900000000006,-1.4888999999999968,2,4,98.82,3
CNS(=O)(=O)NCC(=O)N[C@H]1CCc2nc(N)sc2C1,ZINC000517577182,OK,319.4120000000001,-1.2473999999999987,4,6,126.21000000000001,5
CC(C)[C@H](N)CNC(=O)C(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000517577863,Filter41_12_dicarbonyl > 0,320.4150000000001,-1.7639999999999962,3,5,121.6,5
CC(C)[C@@H](N)CNC(=O)C(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000517577864,Filter41_12_dicarbonyl > 0,320.4150000000001,-1.7639999999999962,3,5,121.6,5
CC(C)[C@H](N)CNC(=O)C(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000517577865,Filter41_12_dicarbonyl > 0,320.4150000000001,-1.7639999999999962,3,5,121.6,5
CC(C)[C@@H](N)CNC(=O)C(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000517577866,Filter41_12_dicarbonyl > 0,320.4150000000001,-1.7639999999999962,3,5,121.6,5
C[C@H](C[C@H](C)N)NC(=O)C(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000517577882,Filter41_12_dicarbonyl > 0,320.41500000000013,-1.6214999999999966,3,5,121.6,5
C[C@H](N)C[C@H](C)NC(=O)C(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000517577883,Filter41_12_dicarbonyl > 0,320.4150000000001,-1.6214999999999957,3,5,121.6,5
C[C@H](C[C@H](C)N)NC(=O)C(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000517577884,Filter41_12_dicarbonyl > 0,320.41500000000013,-1.6214999999999966,3,5,121.6,5
C[C@H](N)C[C@H](C)NC(=O)C(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000517577885,Filter41_12_dicarbonyl > 0,320.4150000000001,-1.6214999999999957,3,5,121.6,5
Cn1c(C(=O)Nc2nc[nH]n2)cc2c1n(C)c(=O)n(C)c2=O,ZINC000517580496,Filter82_pyridinium > 0,303.28200000000004,-1.0539000000000003,2,8,119.6,2
COC(=O)c1cn(CCNC(=O)c2cccc(C(N)=O)n2)nn1,ZINC000517600636,OK,318.29300000000006,-1.011399999999999,2,8,142.08999999999997,6
CN(C)S(=O)(=O)C[C@@H](N=c1nn[nH]n1C)C(F)(F)F,ZINC000517602022,OK,302.28200000000004,-1.1337999999999995,1,6,96.24000000000001,4
CN(C)S(=O)(=O)C[C@H](N=c1nn[nH]n1C)C(F)(F)F,ZINC000517602023,OK,302.28200000000004,-1.1337999999999995,1,6,96.24000000000001,4
Cc1onc(N)c1S(=O)(=O)N1CCN2C(=O)NC(=O)[C@@H]2C1,ZINC000517626746,OK,315.31100000000004,-1.5100799999999983,2,7,138.83999999999997,2
Cc1onc(N)c1S(=O)(=O)N1CCN2C(=O)NC(=O)[C@H]2C1,ZINC000517626747,OK,315.31100000000004,-1.5100799999999983,2,7,138.83999999999997,2
NS(=O)(=O)N1CCN(C(=O)[C@@H]2CC(=O)N(C3CC3)C2)CC1,ZINC000517668704,OK,316.3830000000002,-1.6549999999999965,1,4,104.02,3
NS(=O)(=O)N1CCN(C(=O)[C@H]2CC(=O)N(C3CC3)C2)CC1,ZINC000517668705,OK,316.3830000000002,-1.6549999999999965,1,4,104.02,3
NS(=O)(=O)N1CCN(C(=O)CN2CCCNC2=O)CC1,ZINC000517670118,OK,305.36000000000007,-2.250599999999996,2,4,116.05000000000001,3
CN(CCN(C)C1CC1)C(=O)C(=O)N1CCN(C)C[C@H]1CN,ZINC000517731288,Filter41_12_dicarbonyl > 0,311.43000000000006,-1.3596999999999944,1,5,73.12,5
CN(CCN(C)C1CC1)C(=O)C(=O)N1CCN(C)C[C@@H]1CN,ZINC000517731289,Filter41_12_dicarbonyl > 0,311.43000000000006,-1.3596999999999944,1,5,73.12,5
O=C(CN1CCNCC1=O)N1CCC(c2nnc(O)o2)CC1,ZINC000517739723,OK,309.3260000000001,-1.0869999999999989,2,7,111.80000000000001,3
CNS(=O)(=O)[C@@H]1CCN(C(=O)C(=O)NCCCC(=O)O)C1,ZINC000517742243,Filter41_12_dicarbonyl > 0,321.3550000000001,-1.882499999999997,3,5,132.88,6
CNS(=O)(=O)[C@H]1CCN(C(=O)C(=O)NCCCC(=O)O)C1,ZINC000517742244,Filter41_12_dicarbonyl > 0,321.3550000000001,-1.882499999999997,3,5,132.88,6
O=C(O)CCCNC(=O)C(=O)NCCNC(=O)c1cnccn1,ZINC000517742719,Filter41_12_dicarbonyl > 0,323.309,-1.6963999999999977,4,6,150.38,8
O=C(CN1CCNCC1=O)N1CC[C@@H](Nc2ncccn2)C1,ZINC000517746152,OK,304.35400000000004,-1.078799999999998,2,6,90.46000000000001,4
O=C(CN1CCNCC1=O)N1CC[C@H](Nc2ncccn2)C1,ZINC000517746153,OK,304.35400000000004,-1.078799999999998,2,6,90.46000000000001,4
COC(=O)Cn1ccc(NC(=O)N2CC(S(C)(=O)=O)C2)n1,ZINC000517747029,OK,316.33900000000006,-0.6831999999999987,1,7,110.60000000000001,4
C[C@@H](NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1)C(=O)NCCF,ZINC000517748497,Filter26_alkyl_halide > 0,324.37800000000004,-1.2062999999999973,3,4,107.61000000000001,6
C[C@H](NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(=O)NCCF,ZINC000517748501,Filter26_alkyl_halide > 0,324.37800000000004,-1.2062999999999973,3,4,107.61000000000001,6
C[C@H](NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1)C(=O)NCCF,ZINC000517748502,Filter26_alkyl_halide > 0,324.37800000000004,-1.2062999999999973,3,4,107.61000000000001,6
C[C@@H](NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(=O)NCCF,ZINC000517748503,Filter26_alkyl_halide > 0,324.37800000000004,-1.2062999999999973,3,4,107.61000000000001,6
C[C@H](NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(=O)N(C)C,ZINC000517754880,OK,306.38800000000003,-1.2037999999999973,2,4,98.82000000000001,4
C[C@H](NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1)C(=O)N(C)C,ZINC000517754881,OK,306.38800000000003,-1.2037999999999973,2,4,98.82000000000001,4
CN(C(=O)CN1C(=O)C(=O)N(C)C1=O)[C@@H]1CCC(=O)N(C)C1,ZINC000517755891,Filter41_12_dicarbonyl > 0,310.31000000000006,-1.5137999999999971,0,5,98.30999999999999,3
CN(C(=O)CN1C(=O)C(=O)N(C)C1=O)[C@H]1CCC(=O)N(C)C1,ZINC000517755894,Filter41_12_dicarbonyl > 0,310.31000000000006,-1.5137999999999971,0,5,98.30999999999999,3
CC(C)CC(=O)NCCC(=O)N[C@@H]1CS(=O)(=O)C[C@H]1O,ZINC000517756175,OK,306.38400000000007,-1.1870999999999978,3,5,112.57000000000001,6
Cn1c(C(=O)NC(C)(C)C(N)=O)cc2c1n(C)c(=O)n(C)c2=O,ZINC000517758617,Filter82_pyridinium > 0,321.33700000000005,-1.4305999999999985,2,7,121.12,3
CCN1CN(C(=O)CCn2cc(S(N)(=O)=O)cn2)CC1=O,ZINC000517801807,OK,315.3550000000001,-1.4311999999999976,1,6,118.6,5
CCNC(=O)N1CCN(C(=O)CCNS(C)(=O)=O)CC1,ZINC000517804496,OK,306.3880000000001,-1.2005999999999968,2,4,98.82,5
COC(=O)CN(CC(=O)OC)C(=O)CCNS(C)(=O)=O,ZINC000517805646,OK,310.32800000000003,-1.8996999999999968,1,7,119.07999999999998,8
CCN1CCN(C(=O)C(=O)N2CCN(C3CC3)CC2)CC1=O,ZINC000517882100,Filter41_12_dicarbonyl > 0,308.38200000000006,-1.0162999999999967,0,4,64.17000000000002,2
Cc1cc(CN2CCN(C(=O)C(=O)NC3CNC3)CC2)on1,ZINC000517903217,Filter41_12_dicarbonyl > 0,307.3540000000001,-1.2847799999999974,2,6,90.71000000000001,3
CN1CCN(C(=O)C(=O)N2C[C@@H](CO)OC(C)(C)C2)CC1=O,ZINC000517918699,Filter41_12_dicarbonyl > 0,313.35400000000004,-1.714699999999996,1,5,90.39000000000001,1
CN1CCN(C(=O)C(=O)N2C[C@H](CO)OC(C)(C)C2)CC1=O,ZINC000517918712,Filter41_12_dicarbonyl > 0,313.35400000000004,-1.714699999999996,1,5,90.39000000000001,1
CNS(=O)(=O)[C@H]1CCCN(C(=O)[C@H]2C[C@H](OC)CN2)C1,ZINC000517930793,OK,305.40000000000003,-1.0964999999999967,2,5,87.74000000000001,4
CNS(=O)(=O)[C@@H]1CCCN(C(=O)[C@H]2C[C@H](OC)CN2)C1,ZINC000517930794,OK,305.40000000000003,-1.0964999999999967,2,5,87.74000000000001,4
N[C@@H]1CCO[C@H]1C1CCN(CC(=O)N2CCNC(=O)C2)CC1,ZINC000517937506,OK,310.3980000000001,-1.2269999999999963,2,5,87.9,3
COCCN(CCN(C)C)C(=O)CN(C)S(=O)(=O)N(C)C,ZINC000517945707,OK,324.44700000000006,-1.2387999999999957,0,5,73.39999999999999,10
CO[C@@H]1COC[C@H]1NC(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000517945832,OK,307.3720000000001,-1.2666999999999962,2,5,96.97,4
CO[C@@H]1COC[C@H]1NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000517945833,OK,307.3720000000001,-1.2666999999999962,2,5,96.97,4
CNS(=O)(=O)NCC(=O)NCCCOCC1CCOCC1,ZINC000517952313,OK,323.41500000000013,-1.0102999999999975,3,5,105.76000000000002,10
CNS(=O)(=O)N1CCN(C(=O)NC[C@@H]2CCCO2)CC1,ZINC000517959777,OK,306.3880000000001,-1.043199999999998,2,4,90.98,4
CNS(=O)(=O)N1CCN(C(=O)NC[C@H]2CCCO2)CC1,ZINC000517959778,OK,306.3880000000001,-1.043199999999998,2,4,90.98,4
COC(=O)C[C@@H]1C(=O)NCCN1C(=O)CCNS(C)(=O)=O,ZINC000518026430,OK,321.355,-2.184199999999996,2,6,121.88,6
COC(=O)C[C@H]1C(=O)NCCN1C(=O)CCNS(C)(=O)=O,ZINC000518026431,OK,321.355,-2.184199999999996,2,6,121.88,6
Cc1cc(NC(=O)CN(C)C(=O)CCNS(C)(=O)=O)no1,ZINC000518029372,OK,318.3550000000001,-0.6807799999999988,2,6,121.61000000000001,7
CN1CCN(CCNC(=O)CN2C(=O)NC(C)(C)C2=O)CC1,ZINC000518033096,OK,311.3860000000001,-1.3195999999999963,2,5,84.99000000000001,5
Cc1cc(NC(=O)CN(C)C(=O)CN2C(=O)CN(C)C2=O)no1,ZINC000518055372,OK,323.3090000000001,-0.7260799999999994,1,6,116.06,5
CN(CC(=O)N1CCN(CC(N)=O)C(=O)C1)[C@H]1CCSC1,ZINC000518111887,OK,314.41100000000006,-1.420199999999997,1,5,86.94999999999999,5
CN(CC(=O)N1CCN(CC(N)=O)C(=O)C1)[C@@H]1CCSC1,ZINC000518111889,OK,314.41100000000006,-1.420199999999997,1,5,86.94999999999999,5
CS(=O)(=O)NCCNC(=O)[C@@]12CCC(=O)N1CCS2,ZINC000518124121,OK,307.39700000000005,-1.2826999999999988,2,5,95.58,5
CS(=O)(=O)NCCNC(=O)[C@]12CCC(=O)N1CCS2,ZINC000518124122,OK,307.39700000000005,-1.2826999999999988,2,5,95.58,5
CN(C)C(=O)C(C)(C)NC(=O)C1CCN(S(N)(=O)=O)CC1,ZINC000518137712,OK,320.41500000000013,-1.1150999999999964,2,4,112.81,4
CCC(=O)N1CCN(CC(=O)c2c(N)n(C)c(=O)n(C)c2=O)C1,ZINC000518174772,Filter82_pyridinium > 0,323.35300000000007,-1.6393999999999973,1,8,110.63999999999999,4
COC(=O)C[C@@H]1CN(C(=O)CNC(=O)[C@H]2CCCN2)CCO1,ZINC000518180064,OK,313.35400000000004,-1.3548999999999953,2,6,96.97000000000001,5
COC(=O)C[C@@H]1CN(C(=O)CNC(=O)[C@@H]2CCCN2)CCO1,ZINC000518180068,OK,313.35400000000004,-1.3548999999999953,2,6,96.97000000000001,5
COC(=O)C[C@H]1CN(C(=O)CNC(=O)[C@@H]2CCCN2)CCO1,ZINC000518180069,OK,313.35400000000004,-1.3548999999999953,2,6,96.97000000000001,5
COC(=O)C[C@H]1CN(C(=O)CNC(=O)[C@H]2CCCN2)CCO1,ZINC000518180177,OK,313.35400000000004,-1.3548999999999953,2,6,96.97000000000001,5
CCS(=O)(=O)NCC(=O)N1CCN([C@@H]2CCNC2)CC1,ZINC000518180199,OK,304.41600000000005,-1.5681999999999956,2,5,81.75,5
CCS(=O)(=O)NCC(=O)N1CCN([C@H]2CCNC2)CC1,ZINC000518180210,OK,304.41600000000005,-1.5681999999999956,2,5,81.75,5
Cn1cnc(S(=O)(=O)NCC(=O)NCC2CCNCC2)c1,ZINC000518180788,OK,315.39900000000006,-1.185799999999997,3,6,105.12,6
O=C(CN1CCNCC1=O)N1CCC[C@@H](N2CCNCC2=O)C1,ZINC000518182819,OK,323.39700000000005,-2.1589999999999945,2,5,84.99000000000001,3
O=C(CN1CCNCC1=O)N1CCC[C@H](N2CCNCC2=O)C1,ZINC000518182827,OK,323.39700000000005,-2.1589999999999945,2,5,84.99000000000001,3
COCCCS(=O)(=O)NCC(=O)NC[C@H]1CNCCN1C,ZINC000518183941,OK,322.4310000000001,-2.0378999999999943,3,6,99.77,9
COCCCS(=O)(=O)NCC(=O)NC[C@@H]1CNCCN1C,ZINC000518183942,OK,322.4310000000001,-2.0378999999999943,3,6,99.77,9
CN(C)C(=O)CCNC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1,ZINC000518194959,OK,306.3880000000001,-1.2021999999999966,2,4,98.82,5
CN(C)C(=O)CCNC(=O)N[C@H]1CCN(S(C)(=O)=O)C1,ZINC000518194961,OK,306.3880000000001,-1.2021999999999966,2,4,98.82,5
CN1CC[C@@H](CNC(=O)c2nc(N)nc(N3CCOCC3)n2)C1,ZINC000518196270,OK,321.3850000000001,-1.0280999999999976,2,8,109.5,4
CN1CC[C@H](CNC(=O)c2nc(N)nc(N3CCOCC3)n2)C1,ZINC000518196273,OK,321.3850000000001,-1.0280999999999976,2,8,109.5,4
CCOc1ccncc1S(=O)(=O)NCC(=O)NCC(=O)O,ZINC000518196384,OK,317.32300000000004,-1.0405999999999986,3,6,134.68999999999997,8
CSC[C@@H](CCO)NC(=O)CN(C)S(=O)(=O)N(C)C,ZINC000518197296,OK,313.44500000000005,-1.0451999999999977,2,5,89.95,9
CSC[C@H](CCO)NC(=O)CN(C)S(=O)(=O)N(C)C,ZINC000518197297,OK,313.44500000000005,-1.0451999999999977,2,5,89.95,9
COc1cncc(NC(=O)C(=O)NCC(=O)N2CCCCC2)n1,ZINC000518197891,Filter41_12_dicarbonyl > 0,321.3370000000001,-0.44759999999999955,2,6,113.51999999999998,4
Cn1cc(S(=O)(=O)NCCn2cncn2)c(=O)n(C)c1=O,ZINC000518216013,Filter82_pyridinium > 0,314.3270000000001,-2.3459999999999974,1,9,120.88,5
O=C(NCCS(=O)(=O)NCC1CCC1)c1n[nH]c(O)n1,ZINC000518336803,OK,303.344,-1.0403999999999998,4,6,137.07,7
Cc1cnc(C(=O)NCC(=O)NCCN2CCOCC2)cn1,ZINC000518345531,OK,307.35400000000004,-1.0367799999999985,2,6,96.45,6
